Time,Ch1,Ch2,status
2023/12/05 15:38:30.236,-228,-152,3
2023/12/05 15:38:30.238,-230,-153,3
2023/12/05 15:38:30.240,-232,-153,3
2023/12/05 15:38:30.241,-232,-154,3
2023/12/05 15:38:30.243,-231,-156,3
2023/12/05 15:38:30.245,-228,-159,3
2023/12/05 15:38:30.246,-224,-163,3
2023/12/05 15:38:30.248,-220,-167,3
2023/12/05 15:38:30.250,-217,-172,3
2023/12/05 15:38:30.251,-216,-178,3
2023/12/05 15:38:30.253,-216,-184,3
2023/12/05 15:38:30.255,-220,-190,3
2023/12/05 15:38:30.256,-227,-195,3
2023/12/05 15:38:30.258,-236,-199,3
2023/12/05 15:38:30.260,-246,-203,3
2023/12/05 15:38:30.261,-257,-205,3
2023/12/05 15:38:30.263,-266,-207,3
2023/12/05 15:38:30.265,-274,-207,3
2023/12/05 15:38:30.266,-280,-207,3
2023/12/05 15:38:30.268,-282,-206,3
2023/12/05 15:38:30.270,-281,-205,3
2023/12/05 15:38:30.271,-278,-204,3
2023/12/05 15:38:30.273,-274,-203,3
2023/12/05 15:38:30.275,-268,-201,3
2023/12/05 15:38:30.276,-263,-199,3
2023/12/05 15:38:30.278,-259,-197,3
2023/12/05 15:38:30.280,-256,-194,3
2023/12/05 15:38:30.281,-254,-190,3
2023/12/05 15:38:30.283,-254,-186,3
2023/12/05 15:38:30.285,-254,-181,3
2023/12/05 15:38:30.286,-254,-176,3
2023/12/05 15:38:30.288,-254,-172,3
2023/12/05 15:38:30.290,-254,-167,3
2023/12/05 15:38:30.291,-252,-164,3
2023/12/05 15:38:30.293,-249,-162,3
2023/12/05 15:38:30.295,-246,-161,3
2023/12/05 15:38:30.296,-243,-161,3
2023/12/05 15:38:30.298,-239,-162,3
2023/12/05 15:38:30.300,-237,-164,3
2023/12/05 15:38:30.301,-235,-166,3
2023/12/05 15:38:30.303,-235,-168,3
2023/12/05 15:38:30.305,-235,-169,3
2023/12/05 15:38:30.306,-237,-170,3
2023/12/05 15:38:30.308,-239,-170,3
2023/12/05 15:38:30.310,-240,-169,3
2023/12/05 15:38:30.311,-241,-168,3
2023/12/05 15:38:30.313,-242,-166,3
2023/12/05 15:38:30.315,-241,-164,3
2023/12/05 15:38:30.316,-239,-161,3
2023/12/05 15:38:30.318,-237,-159,3
2023/12/05 15:38:30.320,-235,-157,3
2023/12/05 15:38:30.321,-233,-155,3
2023/12/05 15:38:30.323,-231,-154,3
2023/12/05 15:38:30.325,-231,-154,3
2023/12/05 15:38:30.326,-233,-154,3
2023/12/05 15:38:30.328,-235,-155,3
2023/12/05 15:38:30.330,-239,-157,3
2023/12/05 15:38:30.331,-242,-159,3
2023/12/05 15:38:30.333,-246,-162,3
2023/12/05 15:38:30.335,-249,-164,3
2023/12/05 15:38:30.336,-250,-166,3
2023/12/05 15:38:30.338,-249,-167,3
2023/12/05 15:38:30.340,-247,-168,3
2023/12/05 15:38:30.341,-243,-168,3
2023/12/05 15:38:30.343,-238,-167,3
2023/12/05 15:38:30.345,-233,-166,3
2023/12/05 15:38:30.346,-227,-165,3
2023/12/05 15:38:30.348,-223,-164,3
2023/12/05 15:38:30.350,-221,-163,3
2023/12/05 15:38:30.351,-220,-163,3
2023/12/05 15:38:30.353,-221,-163,3
2023/12/05 15:38:30.355,-225,-164,3
2023/12/05 15:38:30.356,-230,-166,3
2023/12/05 15:38:30.358,-235,-167,3
2023/12/05 15:38:30.360,-241,-169,3
2023/12/05 15:38:30.361,-246,-170,3
2023/12/05 15:38:30.363,-249,-170,3
2023/12/05 15:38:30.365,-251,-170,3
2023/12/05 15:38:30.366,-251,-168,3
2023/12/05 15:38:30.368,-249,-166,3
2023/12/05 15:38:30.370,-246,-163,3
2023/12/05 15:38:30.371,-241,-159,3
2023/12/05 15:38:30.373,-235,-156,3
2023/12/05 15:38:30.375,-229,-153,3
2023/12/05 15:38:30.376,-224,-150,3
2023/12/05 15:38:30.378,-218,-148,3
2023/12/05 15:38:30.380,-214,-147,3
2023/12/05 15:38:30.381,-211,-146,3
2023/12/05 15:38:30.383,-210,-147,3
2023/12/05 15:38:30.385,-209,-148,3
2023/12/05 15:38:30.386,-211,-149,3
2023/12/05 15:38:30.388,-213,-151,3
2023/12/05 15:38:30.390,-217,-153,3
2023/12/05 15:38:30.391,-221,-155,3
2023/12/05 15:38:30.393,-225,-157,3
2023/12/05 15:38:30.395,-229,-159,3
2023/12/05 15:38:30.396,-232,-160,3
2023/12/05 15:38:30.398,-235,-162,3
2023/12/05 15:38:30.400,-236,-164,3
2023/12/05 15:38:30.401,-237,-165,3
2023/12/05 15:38:30.403,-237,-167,3
2023/12/05 15:38:30.405,-237,-169,3
2023/12/05 15:38:30.406,-237,-172,3
2023/12/05 15:38:30.408,-238,-174,3
2023/12/05 15:38:30.410,-241,-177,3
2023/12/05 15:38:30.411,-245,-180,3
2023/12/05 15:38:30.413,-251,-183,3
2023/12/05 15:38:30.415,-259,-185,3
2023/12/05 15:38:30.416,-267,-187,3
2023/12/05 15:38:30.418,-275,-188,3
2023/12/05 15:38:30.420,-282,-189,3
2023/12/05 15:38:30.421,-288,-189,3
2023/12/05 15:38:30.423,-292,-188,3
2023/12/05 15:38:30.425,-293,-186,3
2023/12/05 15:38:30.426,-292,-184,3
2023/12/05 15:38:30.428,-289,-182,3
2023/12/05 15:38:30.430,-284,-179,3
2023/12/05 15:38:30.431,-278,-175,3
2023/12/05 15:38:30.433,-271,-172,3
2023/12/05 15:38:30.435,-266,-168,3
2023/12/05 15:38:30.436,-260,-164,3
2023/12/05 15:38:30.438,-256,-160,3
2023/12/05 15:38:30.440,-252,-156,3
2023/12/05 15:38:30.441,-249,-153,3
2023/12/05 15:38:30.443,-247,-151,3
2023/12/05 15:38:30.445,-245,-150,3
2023/12/05 15:38:30.446,-242,-150,3
2023/12/05 15:38:30.448,-241,-151,3
2023/12/05 15:38:30.450,-239,-153,3
2023/12/05 15:38:30.451,-238,-157,3
2023/12/05 15:38:30.453,-239,-162,3
2023/12/05 15:38:30.455,-241,-167,3
2023/12/05 15:38:30.456,-245,-172,3
2023/12/05 15:38:30.458,-250,-177,3
2023/12/05 15:38:30.460,-256,-181,3
2023/12/05 15:38:30.461,-263,-183,3
2023/12/05 15:38:30.463,-269,-183,3
2023/12/05 15:38:30.465,-273,-182,3
2023/12/05 15:38:30.466,-276,-180,3
2023/12/05 15:38:30.468,-276,-177,3
2023/12/05 15:38:30.470,-274,-173,3
2023/12/05 15:38:30.471,-269,-170,3
2023/12/05 15:38:30.473,-262,-167,3
2023/12/05 15:38:30.475,-255,-165,3
2023/12/05 15:38:30.476,-248,-163,3
2023/12/05 15:38:30.478,-242,-163,3
2023/12/05 15:38:30.480,-239,-164,3
2023/12/05 15:38:30.481,-237,-166,3
2023/12/05 15:38:30.483,-239,-168,3
2023/12/05 15:38:30.485,-243,-170,3
2023/12/05 15:38:30.486,-249,-172,3
2023/12/05 15:38:30.488,-256,-173,3
2023/12/05 15:38:30.490,-264,-174,3
2023/12/05 15:38:30.491,-270,-174,3
2023/12/05 15:38:30.493,-276,-174,3
2023/12/05 15:38:30.495,-279,-173,3
2023/12/05 15:38:30.496,-280,-173,3
2023/12/05 15:38:30.498,-279,-172,3
2023/12/05 15:38:30.500,-276,-171,3
2023/12/05 15:38:30.501,-271,-170,3
2023/12/05 15:38:30.503,-265,-170,3
2023/12/05 15:38:30.505,-259,-170,3
